Index,Image,wangtao,zzc,wangtao2,zzc2,MOS
442,movie_0038.jpg,3.7,2.7,3.4,2.8,3.15
443,movie_0050.jpg,2.6,2.3,2.7,1.8,2.35
444,game_2303.jpg,2.7,3.4,3.1,2.9,3.02
445,movie_0087.jpg,2.9,3.0,3.3,3.4,3.15
446,game_0119.jpg,2.7,2.0,2.0,1.4,2.02
447,game_1655.jpg,0.6,0.8,0.8,0.9,0.78
448,game_1366.jpg,2.2,2.6,2.0,1.7,2.12
449,movie_1294.jpg,2.5,2.3,2.1,1.4,2.08
450,movie_2258.jpg,1.7,1.4,1.9,1.3,1.58
451,game_2539.jpg,2.2,1.8,1.7,1.9,1.9
452,movie_2232.jpg,1.7,1.7,2.3,1.4,1.78
453,movie_1961.jpg,2.8,2.3,3.1,1.4,2.4
454,movie_2272.jpg,3.8,3.9,4.0,4.3,4.0
455,movie_0782.jpg,4.0,2.3,3.5,3.0,3.2
456,movie_1498.jpg,2.2,0.8,2.8,2.0,1.95
457,game_2566.jpg,2.2,0.9,2.1,1.3,1.62
458,movie_0156.jpg,2.8,1.3,3.1,1.7,2.22
459,movie_0896.jpg,2.8,1.9,2.7,1.4,2.2
460,game_0474.jpg,2.5,3.3,2.9,2.1,2.7
461,game_1154.jpg,1.8,2.4,1.6,1.5,1.83
462,game_0572.jpg,2.4,2.1,1.8,1.3,1.9
463,movie_2296.jpg,4.2,3.7,4.5,4.0,4.1
464,game_1062.jpg,2.2,1.4,1.8,1.1,1.62
465,movie_0754.jpg,1.8,1.3,2.0,1.8,1.72
466,game_0323.jpg,2.7,3.9,3.1,3.4,3.28
467,game_2024.jpg,0.7,3.0,2.2,2.3,2.05
468,game_1337.jpg,0.7,1.9,1.7,1.3,1.4
469,game_0837.jpg,2.6,3.0,2.0,2.1,2.42
470,movie_0555.jpg,2.8,3.2,3.2,2.8,3.0
471,movie_0151.jpg,0.9,1.9,1.3,1.7,1.45
472,movie_1613.jpg,3.4,3.3,3.5,3.1,3.32
473,movie_0124.jpg,2.8,2.9,3.2,3.4,3.08
474,game_0747.jpg,1.8,1.7,1.4,1.4,1.58
475,game_2547.jpg,1.2,1.2,1.1,1.2,1.18
476,game_0315.jpg,3.0,2.4,2.8,2.7,2.72
477,game_2471.jpg,2.7,1.9,2.1,1.5,2.05
478,game_0143.jpg,2.8,2.8,3.2,2.2,2.75
479,game_2339.jpg,0.7,1.6,1.4,1.5,1.3
480,game_2614.jpg,1.4,2.1,2.2,1.3,1.75
481,game_1467.jpg,2.0,2.1,0.9,1.1,1.52
482,game_0349.jpg,2.8,3.1,2.8,2.2,2.72
483,game_0267.jpg,3.0,3.0,3.3,2.8,3.03
484,movie_0295.jpg,0.3,1.0,1.9,1.9,1.27
485,game_2734.jpg,2.3,2.3,2.9,2.2,2.42
486,movie_2550.jpg,3.5,3.6,3.3,2.3,3.18
487,movie_2387.jpg,4.2,3.9,4.4,3.5,4.0
488,movie_1575.jpg,4.0,3.9,3.8,2.8,3.62
489,movie_2825.jpg,4.6,4.3,4.3,4.5,4.42
490,game_2499.jpg,0.8,2.3,0.8,2.0,1.48
491,movie_0834.jpg,2.2,2.7,2.7,1.3,2.22
492,movie_1317.jpg,1.8,2.0,2.8,1.2,1.95
493,game_1672.jpg,2.2,2.3,2.2,2.0,2.17
494,game_0133.jpg,2.9,2.9,2.8,1.9,2.62
495,movie_2371.jpg,3.3,2.9,3.4,1.8,2.85
496,game_2198.jpg,3.2,3.2,3.6,1.8,2.95
497,game_0508.jpg,1.8,1.8,1.2,1.2,1.5
498,movie_2053.jpg,2.3,2.9,3.2,1.7,2.52
499,movie_0862.jpg,1.7,2.9,2.1,1.4,2.02
500,game_1945.jpg,2.7,2.9,2.2,2.8,2.65
501,game_1413.jpg,3.0,3.1,3.2,2.3,2.9
502,movie_2007.jpg,1.8,2.3,3.4,3.3,2.7
503,movie_2328.jpg,3.0,2.3,3.5,1.9,2.68
504,movie_2995.jpg,4.3,4.6,4.3,3.8,4.25
505,game_1432.jpg,2.2,2.8,2.8,2.2,2.5
506,game_2915.jpg,2.9,3.2,3.1,2.0,2.8
507,game_0541.jpg,0.9,2.3,1.6,1.7,1.62
508,game_0206.jpg,2.3,2.2,2.3,1.5,2.08
509,movie_2095.jpg,2.6,2.7,2.4,1.8,2.38
510,game_2450.jpg,2.3,1.9,1.6,1.3,1.77
511,game_1530.jpg,2.6,1.1,1.6,1.7,1.75
512,movie_1053.jpg,2.2,2.3,2.3,1.4,2.05
513,game_0954.jpg,2.8,3.0,3.6,3.0,3.1
514,game_2037.jpg,2.6,2.6,3.0,2.1,2.58
515,movie_0278.jpg,3.1,3.8,4.0,3.4,3.58
516,game_0520.jpg,2.1,2.3,2.1,2.0,2.12
517,movie_2912.jpg,2.8,2.9,3.3,1.7,2.68
518,movie_1935.jpg,3.3,3.2,3.5,3.6,3.4
519,game_0896.jpg,0.9,1.9,0.9,1.2,1.22
520,movie_2745.jpg,3.6,4.2,4.5,3.6,3.98
521,game_2904.jpg,1.3,2.7,1.3,1.3,1.65
522,movie_0807.jpg,2.8,2.2,2.8,1.7,2.38
523,movie_2926.jpg,4.1,4.2,4.1,2.8,3.8
524,game_2146.jpg,2.8,2.4,1.2,1.5,1.98
525,movie_0232.jpg,1.7,2.6,1.8,1.9,2.0
526,movie_0125.jpg,2.3,2.3,2.2,1.3,2.02
527,game_2191.jpg,1.3,2.0,2.0,1.1,1.6
528,movie_1351.jpg,2.1,3.1,3.2,1.8,2.55
529,game_2431.jpg,2.7,2.7,2.1,2.2,2.42
530,movie_2946.jpg,1.8,2.7,1.9,2.5,2.22
531,movie_2952.jpg,4.5,3.6,4.6,3.1,3.95
532,game_1637.jpg,3.5,3.4,3.7,3.6,3.55
533,movie_1616.jpg,2.6,2.7,3.4,2.1,2.7
534,movie_0875.jpg,2.8,2.4,3.1,1.7,2.5
535,movie_2492.jpg,4.0,3.4,4.2,3.7,3.82
536,movie_1866.jpg,3.0,2.7,3.0,1.3,2.5
537,movie_1534.jpg,2.4,3.2,2.7,1.7,2.5
538,movie_2637.jpg,3.2,3.7,4.0,2.9,3.45
539,game_2910.jpg,1.2,1.5,2.2,1.9,1.7
540,game_2582.jpg,0.8,1.1,0.4,1.3,0.9
541,game_1355.jpg,2.6,1.9,2.7,1.9,2.28
542,game_2555.jpg,3.2,2.7,3.0,1.4,2.58
543,movie_1443.jpg,3.5,3.1,3.4,3.2,3.3
544,movie_1494.jpg,3.0,3.0,3.3,2.1,2.85
545,game_1943.jpg,2.7,2.9,2.5,2.0,2.52
546,game_0601.jpg,2.4,2.0,2.1,1.8,2.08
547,game_0554.jpg,0.6,1.2,0.7,1.1,0.9
548,movie_2609.jpg,0.9,1.8,1.3,1.4,1.35
549,game_0263.jpg,2.7,3.3,2.8,2.4,2.8
550,movie_1521.jpg,2.8,2.8,3.1,2.8,2.88
551,movie_0373.jpg,3.0,2.8,3.3,1.9,2.75
552,game_1806.jpg,2.4,2.2,2.9,1.9,2.35
553,movie_1524.jpg,3.2,2.8,3.1,3.1,3.05
554,movie_2623.jpg,4.5,4.2,4.6,3.5,4.2
555,movie_1165.jpg,3.6,3.3,4.1,3.5,3.62
556,movie_1802.jpg,3.1,2.5,3.4,1.8,2.7
557,movie_1859.jpg,3.7,3.3,3.6,3.5,3.52
558,game_1783.jpg,2.6,2.4,2.1,1.8,2.22
559,game_1312.jpg,3.1,2.9,3.2,3.6,3.2
560,game_1051.jpg,1.6,1.2,1.7,1.2,1.42
561,game_2380.jpg,2.5,1.3,2.2,1.8,1.95
562,movie_1835.jpg,2.7,1.3,3.1,1.7,2.2
563,game_1090.jpg,3.3,1.0,2.2,2.3,2.2
564,movie_2746.jpg,2.5,4.1,4.1,3.1,3.45
565,game_1093.jpg,2.6,3.0,2.8,2.0,2.6
566,game_0503.jpg,0.3,0.3,0.4,0.6,0.4
567,game_1437.jpg,0.4,1.6,0.8,1.1,0.98
568,movie_0166.jpg,1.3,2.3,2.7,2.8,2.28
569,movie_2561.jpg,2.7,3.8,2.8,2.9,3.05
570,movie_0783.jpg,2.8,4.4,3.3,2.1,3.15
571,game_0831.jpg,2.8,2.7,3.3,2.2,2.75
572,movie_1093.jpg,3.1,3.8,3.7,2.9,3.38
573,movie_0138.jpg,2.5,2.9,2.8,1.9,2.52
574,game_0334.jpg,2.7,3.1,2.2,2.9,2.72
575,movie_2528.jpg,3.0,1.8,3.1,2.0,2.48
576,game_2541.jpg,2.2,2.5,1.7,1.5,1.98
577,movie_2134.jpg,2.7,2.8,2.8,2.1,2.6
578,game_1105.jpg,1.8,2.6,1.6,1.5,1.88
579,game_0428.jpg,2.8,2.4,3.0,1.9,2.52
580,movie_2230.jpg,3.3,2.9,3.7,3.5,3.35
581,game_1451.jpg,3.2,3.4,3.2,3.1,3.22
582,movie_2517.jpg,3.8,2.8,4.1,3.2,3.47
583,movie_0695.jpg,3.4,2.7,3.8,3.5,3.35
584,movie_2753.jpg,4.0,3.2,4.3,3.5,3.75
585,game_2353.jpg,2.2,3.0,2.8,2.9,2.72
586,movie_2316.jpg,4.4,4.0,4.2,4.1,4.18
587,movie_2421.jpg,3.5,3.2,3.6,2.3,3.15
588,movie_2788.jpg,4.0,4.2,4.3,3.9,4.1
589,movie_0108.jpg,3.2,3.0,2.9,3.7,3.2
590,game_0445.jpg,2.0,3.1,2.7,3.1,2.72
591,game_1906.jpg,2.8,2.1,1.2,1.7,1.95
592,movie_1047.jpg,2.5,3.1,3.3,3.1,3.0
593,game_1557.jpg,3.2,3.1,2.9,2.1,2.82
594,game_0145.jpg,3.7,2.9,3.1,2.1,2.95
595,game_2246.jpg,2.7,2.3,3.5,1.8,2.58
596,movie_2001.jpg,3.0,2.4,3.7,2.2,2.82
597,game_0621.jpg,1.2,1.6,1.4,1.7,1.48
598,game_1918.jpg,2.6,2.6,1.7,1.7,2.15
599,game_0990.jpg,1.8,1.8,1.6,1.4,1.65
600,movie_0039.jpg,2.6,3.3,2.9,2.2,2.75
601,movie_0646.jpg,1.3,2.3,2.2,2.0,1.95
602,game_0095.jpg,2.6,2.3,2.6,2.3,2.45
603,game_1827.jpg,1.2,2.3,1.4,1.7,1.65
604,game_1859.jpg,2.2,2.1,1.2,1.4,1.72
605,game_1345.jpg,1.3,2.4,1.2,1.2,1.52
606,movie_1098.jpg,3.2,2.8,3.0,2.1,2.78
607,movie_1871.jpg,2.0,2.3,2.2,1.7,2.05
608,game_0857.jpg,0.9,2.7,2.0,1.6,1.8
609,game_0629.jpg,3.1,2.7,2.8,1.9,2.63
610,movie_1273.jpg,2.9,2.3,3.2,2.3,2.68
611,game_0077.jpg,0.6,1.4,0.7,1.2,0.98
612,game_0487.jpg,2.4,1.7,1.4,1.3,1.7
613,movie_2003.jpg,2.9,1.9,3.2,1.8,2.45
614,movie_0000.jpg,3.2,3.8,3.8,3.3,3.53
615,game_2825.jpg,2.8,2.5,3.1,1.5,2.48
616,movie_0529.jpg,3.1,3.1,3.2,2.1,2.88
617,game_2972.jpg,1.0,2.1,0.7,1.9,1.42
618,movie_0209.jpg,3.2,2.6,2.9,2.1,2.7
619,movie_2866.jpg,4.6,3.9,4.1,3.5,4.03
620,movie_1652.jpg,3.8,4.5,3.4,3.3,3.75
621,movie_0895.jpg,3.3,3.1,2.6,2.9,2.98
622,game_0378.jpg,3.2,2.7,2.2,2.7,2.7
623,game_1989.jpg,3.4,2.8,3.0,2.0,2.8
624,game_2323.jpg,2.8,2.7,2.7,1.8,2.5
625,game_0135.jpg,2.3,2.1,0.9,1.5,1.7
626,movie_1275.jpg,2.5,1.9,1.7,1.4,1.88
627,game_2166.jpg,2.8,3.4,2.2,2.0,2.6
628,game_0782.jpg,2.8,3.6,2.2,1.9,2.63
629,game_0998.jpg,2.8,2.3,3.7,2.8,2.9
630,movie_1429.jpg,2.7,2.0,2.7,1.6,2.25
631,game_0041.jpg,1.3,2.1,1.2,1.3,1.48
632,movie_2128.jpg,1.2,1.4,2.3,1.4,1.57
633,game_2668.jpg,3.1,2.6,2.2,1.6,2.38
634,game_1608.jpg,2.4,2.1,2.1,2.1,2.17
635,movie_2610.jpg,4.2,4.1,4.1,3.1,3.88
636,game_2653.jpg,2.4,2.3,2.1,1.5,2.07
637,game_1774.jpg,2.2,2.3,2.9,1.4,2.2
638,movie_1157.jpg,1.3,1.8,2.1,1.5,1.68
639,movie_0706.jpg,3.5,2.8,3.4,2.1,2.95
640,game_2350.jpg,2.9,2.9,3.0,1.9,2.68
641,movie_0884.jpg,2.5,3.0,3.2,2.7,2.85
642,game_1959.jpg,2.7,2.9,2.2,2.2,2.5
643,movie_2020.jpg,2.6,2.2,2.9,1.9,2.4
644,movie_2543.jpg,2.5,2.2,2.7,1.4,2.2
645,game_2907.jpg,2.0,2.1,2.7,2.1,2.22
646,game_1313.jpg,3.0,2.4,3.0,1.9,2.58
647,movie_1993.jpg,2.8,2.6,2.8,2.3,2.62
648,game_0117.jpg,0.4,1.9,1.7,1.4,1.35
649,game_0361.jpg,1.4,2.1,2.1,1.6,1.8
650,game_0883.jpg,0.3,0.7,0.3,0.8,0.52
651,game_0992.jpg,0.6,1.9,1.1,1.3,1.23
652,game_2261.jpg,3.2,2.9,2.7,2.8,2.9
653,game_2244.jpg,2.9,2.8,3.2,2.1,2.75
654,movie_1372.jpg,1.7,2.7,2.1,1.5,2.0
655,movie_1563.jpg,3.1,3.7,3.6,3.7,3.53
656,movie_1130.jpg,3.0,3.1,3.5,2.3,2.97
657,movie_2515.jpg,2.2,1.7,1.3,1.7,1.72
658,game_1236.jpg,3.4,2.7,2.8,2.3,2.8
659,game_1996.jpg,2.8,2.3,1.2,1.3,1.9
660,movie_1353.jpg,3.2,2.7,3.4,3.3,3.15
661,movie_0678.jpg,4.0,3.2,3.8,3.2,3.55
662,movie_2760.jpg,3.1,4.5,4.2,3.9,3.92
663,game_2046.jpg,2.7,2.8,2.8,2.0,2.58
664,game_2325.jpg,2.5,1.9,1.7,1.3,1.85
665,game_2651.jpg,2.5,2.8,2.8,2.1,2.55
666,movie_1173.jpg,3.3,2.3,3.2,1.8,2.65
667,game_2913.jpg,3.2,2.7,3.4,2.2,2.88
668,movie_0838.jpg,1.2,2.1,1.7,1.8,1.7
669,movie_0906.jpg,3.9,2.9,3.9,3.1,3.45
670,game_1244.jpg,2.3,2.6,2.1,2.0,2.25
671,movie_2279.jpg,3.5,2.8,3.3,1.9,2.88
672,game_2871.jpg,2.2,1.5,0.8,0.9,1.35
673,movie_0244.jpg,3.0,3.5,3.2,2.7,3.1
674,movie_1418.jpg,2.9,2.8,2.3,2.1,2.52
675,game_2222.jpg,2.2,2.1,3.1,2.2,2.4
676,game_2727.jpg,4.2,4.0,4.2,4.0,4.1
677,movie_0349.jpg,2.2,3.6,3.7,2.7,3.05
678,movie_2634.jpg,4.2,4.7,4.4,3.3,4.15
679,game_1995.jpg,0.8,2.1,1.7,1.2,1.45
680,game_1690.jpg,2.2,1.9,2.7,1.5,2.08
681,movie_0017.jpg,3.0,2.8,3.5,1.3,2.65
682,game_2534.jpg,2.7,3.0,3.6,3.0,3.08
683,movie_2301.jpg,1.6,1.1,2.8,1.3,1.7
684,game_2693.jpg,3.0,2.5,3.4,2.0,2.72
685,game_0964.jpg,3.3,3.0,3.0,2.6,2.98
686,game_2182.jpg,2.6,2.2,2.0,1.8,2.15
687,movie_2913.jpg,1.2,2.1,1.3,1.4,1.5
688,game_0382.jpg,2.7,3.1,3.2,2.9,2.98
689,game_0232.jpg,2.9,2.7,2.8,2.1,2.62
690,movie_2050.jpg,2.5,3.2,3.0,2.3,2.75
691,game_1952.jpg,1.2,1.7,1.5,1.3,1.42
692,game_1377.jpg,2.5,2.3,1.2,1.4,1.85
693,game_0664.jpg,2.8,2.6,2.0,1.7,2.28
694,movie_1459.jpg,3.1,3.3,2.8,3.3,3.12
695,movie_0979.jpg,2.3,3.1,2.3,1.9,2.4
696,game_0979.jpg,2.2,1.7,2.0,1.7,1.9
697,game_1805.jpg,2.9,3.1,3.0,3.2,3.05
698,movie_1364.jpg,2.3,2.7,2.7,1.7,2.35
699,movie_1058.jpg,2.5,3.2,3.5,3.6,3.2
700,movie_2178.jpg,2.8,3.2,3.5,2.6,3.02
701,movie_1013.jpg,2.4,2.7,3.0,2.2,2.58
702,movie_2217.jpg,3.3,3.0,3.6,3.3,3.3
703,game_1484.jpg,2.9,2.8,2.9,2.9,2.88
704,movie_1924.jpg,3.5,2.9,4.0,3.4,3.45
705,game_0695.jpg,3.1,2.7,2.2,2.3,2.58
706,game_1940.jpg,3.1,2.3,1.6,1.8,2.2
707,movie_1804.jpg,2.8,2.7,3.0,3.1,2.9
708,movie_2871.jpg,4.5,3.9,4.5,3.7,4.15
709,movie_1417.jpg,2.7,2.6,2.2,1.9,2.35
710,game_2465.jpg,2.7,2.2,1.6,1.1,1.9
711,game_1419.jpg,2.9,2.1,2.6,1.8,2.35
712,game_2612.jpg,2.3,1.8,1.8,1.7,1.9
713,game_1094.jpg,3.1,2.6,2.2,2.2,2.53
714,movie_2087.jpg,3.4,2.3,3.0,2.5,2.8
715,game_2243.jpg,2.6,2.6,2.7,2.0,2.48
716,movie_1765.jpg,2.8,3.0,3.2,2.8,2.95
717,game_2446.jpg,1.6,2.2,1.8,1.7,1.83
718,game_1006.jpg,3.1,3.6,3.8,3.0,3.38
719,game_2546.jpg,0.7,0.4,0.8,2.0,0.98
720,movie_0174.jpg,2.9,2.2,2.8,2.1,2.5
721,game_1675.jpg,2.9,2.9,3.1,2.9,2.95
722,game_0191.jpg,1.1,1.8,1.7,1.0,1.4
723,game_0350.jpg,0.9,2.2,0.8,1.2,1.28
724,game_2464.jpg,2.6,2.4,2.2,1.3,2.12
725,movie_1516.jpg,2.7,2.7,2.9,3.2,2.88
726,movie_2755.jpg,2.7,2.7,3.4,2.9,2.92
727,game_1670.jpg,3.3,2.7,3.1,1.7,2.7
728,game_1925.jpg,2.8,2.6,2.8,1.6,2.45
729,movie_2590.jpg,3.0,2.1,3.3,1.6,2.5
730,movie_2389.jpg,4.3,3.9,4.3,3.8,4.08
731,game_1297.jpg,1.8,2.0,1.5,1.4,1.67
732,movie_2751.jpg,4.0,3.3,4.3,3.2,3.7
733,game_0337.jpg,3.0,2.3,1.7,1.9,2.22
734,game_1476.jpg,1.3,1.4,1.8,1.4,1.48
735,game_2971.jpg,3.0,2.3,3.5,3.0,2.95
736,movie_2839.jpg,4.4,3.7,4.2,3.1,3.85
737,movie_2886.jpg,2.5,3.1,2.6,2.7,2.72
738,movie_2935.jpg,4.1,2.9,3.5,3.1,3.4
739,game_0418.jpg,3.3,2.9,3.5,2.8,3.12
740,movie_1030.jpg,3.4,3.6,4.2,3.7,3.72
741,game_2152.jpg,2.4,2.3,2.2,2.1,2.25
742,movie_2497.jpg,1.8,1.9,1.3,1.9,1.72
743,movie_1776.jpg,3.5,3.0,3.2,2.7,3.1
744,movie_1015.jpg,2.7,2.9,3.3,2.0,2.72
745,game_0154.jpg,2.5,2.8,2.8,2.7,2.7
746,game_0286.jpg,2.2,2.7,2.9,2.3,2.53
747,game_0393.jpg,1.9,2.3,1.8,2.0,2.0
748,movie_0538.jpg,1.2,2.4,1.6,1.8,1.75
749,game_2530.jpg,4.0,2.7,3.9,2.1,3.18
750,game_1647.jpg,2.9,2.8,2.7,1.9,2.58
751,movie_1996.jpg,2.7,2.0,2.9,1.9,2.38
752,game_2691.jpg,3.8,3.4,3.8,2.9,3.48
753,game_2201.jpg,2.7,2.7,2.8,2.2,2.6
754,game_0867.jpg,2.5,1.9,1.9,1.6,1.98
755,movie_1995.jpg,3.2,3.0,2.8,2.4,2.85
756,movie_1845.jpg,2.4,2.3,3.4,2.3,2.6
757,game_0414.jpg,2.8,2.7,3.6,2.8,2.97
758,game_1481.jpg,1.8,2.1,2.1,1.4,1.85
759,game_0661.jpg,3.6,2.8,2.8,3.0,3.05
760,movie_1844.jpg,3.3,2.3,2.6,2.3,2.62
761,game_0111.jpg,2.3,2.0,2.3,2.1,2.17
762,game_2073.jpg,2.3,2.1,2.3,1.7,2.1
763,movie_2150.jpg,3.3,2.1,3.1,2.7,2.8
764,movie_2287.jpg,3.4,3.1,3.5,3.3,3.32
765,game_0294.jpg,2.7,2.0,2.0,1.4,2.02
766,game_1583.jpg,2.5,2.4,2.0,2.0,2.22
767,movie_2552.jpg,4.0,2.1,4.0,2.1,3.05
768,movie_1777.jpg,1.2,0.9,2.7,1.4,1.55
769,movie_0857.jpg,0.8,2.7,1.1,1.5,1.52
770,movie_0086.jpg,2.7,2.8,2.3,2.2,2.5
771,movie_1532.jpg,2.3,2.3,2.8,2.0,2.35
772,movie_1925.jpg,3.1,2.7,3.1,2.0,2.72
773,movie_0499.jpg,3.3,1.9,3.3,2.0,2.62
774,game_2302.jpg,2.4,2.4,1.3,1.5,1.9
775,movie_0655.jpg,2.0,2.1,2.8,2.1,2.25
776,movie_0464.jpg,2.8,2.7,2.8,2.1,2.6
777,game_2779.jpg,3.4,3.1,3.2,2.7,3.1
778,game_0219.jpg,1.8,2.1,1.3,1.4,1.65
779,game_0195.jpg,2.5,2.0,1.8,1.8,2.02
780,movie_0061.jpg,2.6,2.2,3.1,2.1,2.5
781,game_2641.jpg,0.6,1.5,0.8,1.4,1.08
782,game_2220.jpg,2.5,1.7,0.8,1.3,1.58
783,movie_1515.jpg,2.4,1.3,2.7,1.2,1.9
784,movie_1535.jpg,3.4,2.7,3.2,2.1,2.85
785,game_0261.jpg,2.9,2.3,2.0,1.5,2.17
786,movie_0753.jpg,3.1,2.1,3.2,1.7,2.52
787,movie_2081.jpg,2.5,2.3,3.5,1.5,2.45
788,movie_1412.jpg,3.6,2.3,3.6,2.1,2.9
789,movie_1832.jpg,2.8,2.8,3.4,3.0,3.0
790,movie_0808.jpg,2.6,2.3,3.1,2.1,2.52
791,movie_1299.jpg,3.0,2.7,3.2,2.2,2.78
792,game_0771.jpg,0.3,1.4,1.7,0.9,1.08
793,game_0740.jpg,3.2,2.8,3.1,3.2,3.08
794,game_2250.jpg,2.1,2.4,1.5,1.5,1.88
795,movie_0043.jpg,2.6,3.2,2.1,2.7,2.65
796,movie_0918.jpg,3.0,2.8,3.1,2.7,2.9
797,movie_2891.jpg,0.8,1.5,1.6,1.1,1.25
798,game_0243.jpg,3.1,2.6,3.6,2.0,2.82
799,movie_1706.jpg,2.8,2.3,2.9,1.6,2.4
800,movie_0675.jpg,2.9,3.9,2.3,3.6,3.18
801,movie_2160.jpg,3.0,3.1,3.1,2.7,2.97
802,movie_1821.jpg,3.3,3.8,3.4,2.7,3.3
803,movie_1683.jpg,3.2,2.2,3.5,2.6,2.88
804,game_2301.jpg,3.2,2.6,2.8,2.5,2.78
805,movie_1352.jpg,3.4,2.7,3.1,2.1,2.82
806,movie_1973.jpg,3.2,3.0,3.3,2.9,3.1
807,game_2543.jpg,2.3,1.8,1.7,1.5,1.82
808,game_0521.jpg,0.8,1.0,1.1,1.3,1.05
809,game_2520.jpg,3.4,2.7,3.5,1.5,2.78
810,game_2407.jpg,3.5,2.6,2.8,1.8,2.68
811,game_1785.jpg,3.2,2.4,2.4,1.3,2.33
812,game_0229.jpg,2.8,2.4,3.2,1.9,2.58
813,movie_0512.jpg,2.3,1.7,2.6,1.7,2.07
814,movie_2980.jpg,2.9,1.3,2.1,1.3,1.9
815,movie_2165.jpg,3.0,3.0,3.4,3.0,3.1
816,movie_1677.jpg,2.7,2.4,2.8,2.2,2.52
817,movie_2795.jpg,4.2,4.1,4.2,3.5,4.0
818,game_2901.jpg,2.6,2.1,1.9,1.8,2.1
819,game_2954.jpg,2.7,2.2,1.6,1.3,1.95
820,movie_1881.jpg,3.3,2.0,3.1,2.2,2.65
821,movie_0839.jpg,2.3,2.5,3.1,1.9,2.45
822,game_1888.jpg,2.3,1.8,1.7,1.4,1.8
823,game_2830.jpg,2.7,3.3,2.6,3.0,2.9
824,game_0776.jpg,1.9,2.1,1.8,1.8,1.9
825,game_2436.jpg,3.0,2.7,2.2,2.7,2.65
826,game_1984.jpg,2.7,2.2,2.0,2.0,2.22
827,game_2765.jpg,2.2,1.2,2.1,2.0,1.88
828,game_2347.jpg,3.7,3.1,3.7,2.3,3.2
829,movie_0179.jpg,3.5,3.1,4.0,3.0,3.4
830,movie_2063.jpg,2.8,2.1,2.7,1.4,2.25
831,game_2722.jpg,2.5,2.6,2.9,3.0,2.75
832,movie_0824.jpg,2.3,1.2,1.7,1.6,1.7
833,game_1161.jpg,2.9,2.7,2.7,2.4,2.68
834,movie_2449.jpg,3.3,2.7,3.6,2.9,3.12
835,movie_0358.jpg,3.2,3.4,3.2,3.1,3.22
836,movie_0921.jpg,2.7,3.4,3.2,3.5,3.2
837,movie_0069.jpg,1.9,2.1,2.2,1.9,2.02
838,game_0344.jpg,2.2,2.7,2.2,1.7,2.2
839,movie_0864.jpg,2.7,3.4,2.7,2.9,2.92
840,game_0085.jpg,2.2,1.9,3.1,1.3,2.12
841,game_1781.jpg,2.6,2.0,2.1,1.7,2.1
842,movie_1023.jpg,2.7,2.6,2.8,1.9,2.5
843,game_2449.jpg,2.2,2.3,1.7,1.8,2.0
844,game_0185.jpg,2.7,3.5,2.1,3.2,2.88
845,game_1698.jpg,2.4,1.8,2.0,1.6,1.95
846,game_1252.jpg,1.2,1.8,1.8,1.3,1.52
847,game_2590.jpg,3.1,3.8,3.7,3.1,3.42
848,movie_1326.jpg,1.5,2.2,2.2,1.8,1.92
849,movie_2293.jpg,2.8,2.8,3.5,2.8,2.97
850,game_2893.jpg,3.3,3.6,3.2,3.0,3.28
851,movie_1034.jpg,2.8,2.1,3.1,2.7,2.68
852,movie_0115.jpg,3.2,3.1,2.3,2.8,2.85
853,movie_0335.jpg,2.0,2.6,2.2,1.8,2.15
854,game_1409.jpg,2.4,2.3,2.0,1.9,2.15
855,movie_2444.jpg,3.8,4.0,3.7,3.3,3.7
856,movie_1851.jpg,3.2,2.1,2.8,2.2,2.58
857,movie_0347.jpg,3.2,2.8,3.2,2.2,2.85
858,game_2387.jpg,0.7,2.6,1.2,1.8,1.58
859,movie_2529.jpg,3.1,3.9,3.9,3.3,3.55
860,game_2571.jpg,1.0,2.0,0.7,1.2,1.23
861,movie_2819.jpg,4.4,3.2,4.5,3.6,3.92
862,game_2577.jpg,2.7,3.1,3.2,3.3,3.08
863,game_1468.jpg,3.2,3.0,2.8,2.1,2.78
864,game_2569.jpg,3.2,2.2,2.9,2.9,2.8
865,movie_0947.jpg,2.7,2.4,2.3,2.2,2.4
866,game_2029.jpg,0.7,1.5,0.8,1.2,1.05
867,movie_0254.jpg,1.8,2.7,2.2,1.7,2.1
868,movie_1967.jpg,1.9,2.7,2.7,1.9,2.3
869,movie_1823.jpg,2.8,2.4,3.1,2.0,2.58
870,movie_1296.jpg,3.4,3.1,3.2,2.2,2.97
871,game_1150.jpg,2.8,2.9,3.1,1.9,2.68
872,game_2635.jpg,0.2,0.8,0.9,0.9,0.7
873,movie_0566.jpg,2.3,2.6,2.7,1.7,2.33
874,movie_0143.jpg,0.7,1.7,3.2,1.3,1.72
875,movie_2399.jpg,3.2,3.1,3.3,1.8,2.85
876,game_1880.jpg,2.7,2.7,2.6,2.1,2.52
877,game_0492.jpg,2.1,2.3,2.0,1.6,2.0
878,movie_1794.jpg,3.6,3.4,3.8,3.6,3.6
879,game_2077.jpg,2.2,3.1,3.0,3.0,2.82
880,game_1873.jpg,2.6,2.2,1.8,1.9,2.12
881,movie_0332.jpg,1.2,2.1,2.1,2.3,1.92
882,game_0894.jpg,0.3,0.4,0.7,0.3,0.42
883,movie_0547.jpg,3.2,3.1,4.0,3.7,3.5
884,movie_0287.jpg,3.2,3.0,3.6,3.1,3.22
